1945	3534607	3542095
1948	3542867	3546007
1950	3550496	3553854
1952	3556102	3557869
1954	3559847	3562156
1955	3571526	3571797
1957	3572902	3573743
1958	3575616	3575753
1959	3576750	3576972
1960	3577669	3577790
1966	3579040	3583103
1968	3584847	3585392
1969	3590349	3590746
1971	3595584	3596577
1972	3597682	3597951
1973	3598807	3599050
1975	3602267	3603273
1978	3603634	3606773
1980	3607020	3608538
1985	3609757	3623701
1986	3628626	3628990
1988	3630614	3634230
1990	3635434	3637407
1993	3637744	3640402
1995	3643206	3645727
1997	3645857	3650204
2000	3651222	3653277
2001	3653926	3653988
2002	3654316	3654430
2006	3654764	3661912
2008	3662642	3663008
2009	3663834	3664202
2010	3665604	3665813
2012	3667212	3669314
2016	3669918	3674312
2017	3676374	3676442
2019	3677211	3678466
2020	3679964	3680183
2021	3681471	3681652
2022	3683642	3683722
2023	3693260	3694019
2025	3694209	3698002
2028	3698111	3699886
2029	3703814	3704120
2030	3705729	3706638
2031	3708499	3708821
2032	3710031	3710258
2034	3710958	3712083
2037	3714418	3716356
2040	3717068	3718470
2042	3718624	3720350
2043	3723342	3723435
2045	3723736	3724946
2046	3725385	3725429
2047	3725772	3725939
2048	3727395	3727465
2051	3728789	3734375
2054	3735201	3739131
2055	3739606	3739706
2058	3740556	3749150
2060	3749892	3750985
2061	3752452	3752995
2062	3754535	3754698
2063	3755851	3756039
2064	3759273	3759369
2067	3759979	3768265
2070	3769768	3774193
2074	3774404	3779763
2075	3782466	3782606
2077	3783039	3787069
2078	3788105	3788342
2079	3790575	3790848
2081	3791707	3796261
2082	3797336	3797367
2083	3800023	3800061
2085	3806122	3808365
2086	3809176	3809272
2087	3809698	3809913
2090	3810583	3813149
2091	3813792	3813885
2095	3814573	3817510
2098	3819194	3825482
2101	3826689	3830241
2105	3833953	3837197
2107	3838017	3838571
2108	3839763	3839972
2110	3841813	3843798
2111	3845191	3845327
2112	3848750	3848824
2115	3851281	3853136
2117	3854331	3854933
2120	3858140	3862634
2121	3864297	3864491
2122	3864921	3865031
2124	3865446	3866084
2126	3867333	3868460
2127	3869754	3869872
2129	3873184	3874162
2130	3874976	3875089
2131	3875489	3875727
2139	3881753	3893294
2141	3894633	3896693
2142	3900244	3900311
2143	3903621	3903753
2144	3904591	3904875
2145	3906390	3906571
2146	3909549	3909861
2147	3911692	3911852
2148	3913224	3913575
2149	3918912	3918972
2150	3920464	3921079
2151	3923657	3924034
2152	3924479	3924567
2154	3925027	3926174
2158	3929117	3937207
2161	3939351	3945150
2163	3945991	3946471
2166	3947993	3954949
2168	3955844	3957554
2170	3957837	3960767
2171	3962253	3962387
2176	3963654	3982374
2178	3984031	3984708
2180	3988790	3991761
2183	3992083	3998314
2185	3999080	4000441
2186	4000823	4000835
2187	4001217	4001310
2190	4002721	4006461
2192	4007083	4009885
2194	4010840	4013376
2199	4014193	4022355
2201	4022845	4025631
2205	4028995	4038928
